timestamp,target_pos_rx,target_pos_ry,target_pos_rz,current_pos_rx,current_pos_ry,current_pos_rz,force
1753691509.129134,0.00200144596479934,0.0019996584916634748,0.0019988946862539076,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.1412485,0.00590440164264226,0.0058988563845517525,0.00589687554003153,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.1502256,0.011614113373503829,0.011602294590020733,0.011599310472835755,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.161597,0.019040729760332595,0.019019274201395132,0.01901646377354453,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.1707046,0.028099037601836754,0.028063485396788497,0.028063232307977037,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.1836805,0.03870821304263667,0.03865280486602604,0.03865889692646733,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.1912868,0.050791586972457496,0.05070910154920926,0.05072688811099597,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.2029433,0.06427642377566095,0.06415805046171359,0.06419456496314972,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.2149127,0.07909371259638033,0.07892895437193743,0.07899300669822219,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.222442,0.0951779703433373,0.09495457309223038,0.09505681586964307,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.2313614,0.11246705571254265,0.11217096013847964,0.11232393260209814,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.2413988,0.13090199355593285,0.13051730651301952,0.13073545916158816,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.2509105,0.15042680896994476,0.1499357913639889,0.15023549423665652,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.2619805,0.170988370520423,0.17037143927568757,0.17077097634742933,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.2712,0.19253624205939682,0.19177198394626221,0.19229153583826825,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.28037,0.2150225426254318,0.21408773801252662,0.21474935494601977,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.2945008,0.23840181395271412,0.23727146878490182,0.23809903546929823,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.3001888,0.2626308951449863,0.26127827966053624,0.262297473595209,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.3110125,0.2876688040991298,0.2860654969874137,0.2873037414685942,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.3203502,0.31347662528978365,0.3115925621577255,0.31307897511547056,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.330513,0.3400174035510472,0.3378209287147383,0.33958626835699396,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.344721,0.36725604351422136,0.3647139642633554,0.36679057237317597,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.3514583,0.39515921438182383,0.39223685698072713,0.39465860059685964,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.3603792,0.4236952597378951,0.4203565265297921,0.42315873863823467,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.3764253,0.4528341121130321,0.4490415391852721,0.452260958958581,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.4383557,0.4825472120397273,0.4782620269872926,0.4819367400290696,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.4563353,0.5128074313495705,0.5079896107456755,0.5121589897264117,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.4665124,0.5435890004787711,0.5381973267225941,0.5429019727320491,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.483681,0.5748674395623616,0.5688595568295627,0.5741412417154613,0.1426931619644165,0.17391589283943176,0.13283732533454895,"[20, 20, 20, 0, 0, 0]"
1753691509.4914498,0.606619492341525,0.5999519620987311,0.6058535729448087,0.13819314539432526,0.16941587626934052,0.1283373087644577,"[20, 20, 20, 0, 0, 0]"
1753691509.4984403,0.6388230636444997,0.6314514193620745,0.6380169050892637,0.1246931254863739,0.15591585636138916,0.11483728885650635,"[20, 20, 20, 0, 0, 0]"
1753691509.5142696,0.6714570734305436,0.6633359687759169,0.6706103602642648,0.10649894177913666,0.13538338243961334,0.09683728218078613,"[20, 20, 20, 0, 0, 0]"
1753691509.5225234,0.7045013966815517,0.6955847743812015,0.7036141751865383,0.09055285900831223,0.1149781122803688,0.08178752660751343,"[20, 20, 20, 0, 0, 0]"
1753691509.5301898,0.7379369381585774,0.7281780476669242,0.7370095424254703,0.07844899594783783,0.09926214069128036,0.07072319835424423,"[20, 20, 20, 0, 0, 0]"
1753691509.5383387,0.771745581319905,0.7610969870682747,0.7707785698959508,0.06946337223052979,0.08730314671993256,0.06268052011728287,"[20, 20, 20, 0, 0, 0]"
1753691509.5494487,0.8059101357929432,0.7943237274914745,0.804904239505985,0.06381197273731232,0.07918614149093628,0.05783572047948837,"[20, 20, 20, 0, 0, 0]"
1753691509.5609636,0.8404142870801823,0.8278412940332213,0.8393703666670888,0.06114034727215767,0.07446153461933136,0.05584360659122467,"[20, 20, 20, 0, 0, 0]"
1753691509.5690176,0.8752425492215476,0.861633558313746,0.8741615611421623,0.06051615625619888,0.07212278246879578,0.05579090863466263,"[20, 20, 20, 0, 0, 0]"
1753691509.5773525,0.9103802204464045,0.8956851968969132,0.9092631893683039,0.06220199912786484,0.07236965745687485,0.05795738473534584,"[20, 20, 20, 0, 0, 0]"
1753691509.5932786,0.945813341564229,0.9299816516748604,0.9446613382947723,0.06626031547784805,0.07521329075098038,0.06242046505212784,"[20, 20, 20, 0, 0, 0]"
1753691509.6003098,0.9815286568794844,0.9645090921202077,0.9803427807318615,0.07255782186985016,0.08047842234373093,0.0690595731139183,"[20, 20, 20, 0, 0, 0]"
1753691509.60955,1.0175135774331259,0.999254379322051,1.016294942192179,0.08092863112688065,0.08796452730894089,0.07771938294172287,"[20, 20, 20, 0, 0, 0]"
1753691509.624958,1.0537561463892322,1.0342050317306875,1.0525058691970084,0.0912139043211937,0.0974840447306633,0.08824976533651352,"[20, 20, 20, 0, 0, 0]"
1753691509.6338325,1.0902450063141638,1.0693491924883962,1.0889641991526675,0.10458148270845413,0.11017196625471115,0.101824089884758,"[20, 20, 20, 0, 0, 0]"
1753691509.640359,1.1269693684106905,1.1046755983681538,1.1256591314584137,0.1212034523487091,0.1261773705482483,0.11861997097730637,"[20, 20, 20, 0, 0, 0]"
1753691509.6478689,1.163918983648685,1.1401735503350812,1.1625803996487083,0.13823524117469788,0.14265844225883484,0.13580116629600525,"[20, 20, 20, 0, 0, 0]"
1753691509.6586895,1.201084115127305,1.1758328854068176,1.1997182453243758,0.15617544949054718,0.16009345650672913,0.15386953949928284,"[20, 20, 20, 0, 0, 0]"
1753691509.6719587,1.2384555121202272,1.2116439499001321,1.2370633931178214,0.17506712675094604,0.17851479351520538,0.17287129163742065,"[20, 20, 20, 0, 0, 0]"
1753691509.6813505,1.2760243853699977,1.2475975739766003,1.2746070270058834,0.19520556926727295,0.19820261001586914,0.19310396909713745,"[20, 20, 20, 0, 0, 0]"
1753691509.6869266,1.313782383707983,1.283685047395163,1.312340767789038,0.217900350689888,0.22044339776039124,0.2158776968717575,"[20, 20, 20, 0, 0, 0]"
1753691509.7027698,1.3517215722963292,1.3198980966192189,1.350256651110395,0.24039651453495026,0.24250617623329163,0.2384427785873413,"[20, 20, 20, 0, 0, 0]"
1753691509.709852,1.3898344116749581,1.3562288629858053,1.3883471069430493,0.2617274820804596,0.26342976093292236,0.2598353624343872,"[20, 20, 20, 0, 0, 0]"
1753691509.7230194,1.4281137378183353,1.39266988187738,1.4266049402308831,0.28514862060546875,0.28643232583999634,0.2833108901977539,"[20, 20, 20, 0, 0, 0]"
1753691509.7354088,1.4665527429961411,1.4292140628110026,1.4650233128145085,0.3099294900894165,0.310769647359848,0.30813562870025635,"[20, 20, 20, 0, 0, 0]"
1753691509.7437358,1.505144958292837,1.4658546708024072,1.5035957252876533,0.33401167392730713,0.3344154953956604,0.3322563171386719,"[20, 20, 20, 0, 0, 0]"
1753691509.7495186,1.5438842367230805,1.502585308564045,1.5423160001354552,0.3566088378429413,0.35659584403038025,0.35488879680633545,"[20, 20, 20, 0, 0, 0]"
1753691509.7568123,1.5827647371961355,1.539399899607967,1.5811782656975046,0.3761127293109894,0.3757283389568329,0.3744274377822876,"[20, 20, 20, 0, 0, 0]"
1753691509.7662346,1.6217809091297484,1.5762926721377641,1.6201769411388913,0.3922709822654724,0.39156562089920044,0.39062076807022095,"[20, 20, 20, 0, 0, 0]"
1753691509.7797258,1.6609274778382945,1.6132581437169597,1.6593067221952225,0.4054809808731079,0.40449970960617065,0.4038662016391754,"[20, 20, 20, 0, 0, 0]"
1753691509.796442,1.7001994307176929,1.650291106689816,1.698562567576475,0.4162253737449646,0.41500648856163025,0.4146460294723511,"[20, 20, 20, 0, 0, 0]"
1753691509.803465,1.7395920041168569,1.6873866142598555,1.7379396861222687,0.42674899101257324,0.4252943992614746,0.4252026081085205,"[20, 20, 20, 0, 0, 0]"
1753691509.8112757,1.779100671003463,1.724539967323854,1.777433524401577,0.4377554655075073,0.4360564053058624,0.4362388849258423,"[20, 20, 20, 0, 0, 0]"
1753691509.8183017,1.8187211291947278,1.7617467019872723,1.8170397549592776,0.44950005412101746,0.4475421607494354,0.44801002740859985,"[20, 20, 20, 0, 0, 0]"
1753691509.827879,1.8584492901457854,1.7990025776428762,1.8567542652379148,0.46367770433425903,0.46141481399536133,0.4622090458869934,"[20, 20, 20, 0, 0, 0]"
1753691509.8441997,1.8982812684670742,1.8363035657809845,1.8965731467509062,0.47882047295570374,0.4762323498725891,0.4773700535297394,"[20, 20, 20, 0, 0, 0]"
1753691509.851305,1.9382133718427625,1.873645839325464,1.9364926849503834,0.49431830644607544,0.49139419198036194,0.49288392066955566,"[20, 20, 20, 0, 0, 0]"
1753691509.8593345,1.9782420924397157,1.9110257623985267,1.9765093487131637,0.5131957530975342,0.5098971724510193,0.5117737054824829,"[20, 20, 20, 0, 0, 0]"
1753691509.8661957,2.0183640957223137,1.9484398805961585,2.0166197833742268,0.5353250503540039,0.5315472483634949,0.5339080095291138,"[20, 20, 20, 0, 0, 0]"
1753691509.9010024,2.0585762128081333,1.9858849119813342,2.0568208009002,0.5578063130378723,0.5535250306129456,0.5563919544219971,"[20, 20, 20, 0, 0, 0]"
1753691509.9152741,2.0988754335396322,2.0233577383268324,2.097109370411258,0.5832257866859436,0.5783997774124146,0.5818111896514893,"[20, 20, 20, 0, 0, 0]"
1753691509.922113,2.1392588959879917,2.0608553967382264,2.1374826131441145,0.612938404083252,0.6074095964431763,0.6115155220031738,"[20, 20, 20, 0, 0, 0]"
1753691509.9358475,2.1797238803451604,2.0983750719369803,2.177937793567267,0.644597053527832,0.638286292552948,0.6431623697280884,"[20, 20, 20, 0, 0, 0]"
1753691509.9435618,2.22026780250207,2.1359140889290167,2.2184723115580542,0.6750146746635437,0.6679325103759766,0.6735686659812927,"[20, 20, 20, 0, 0, 0]"
1753691509.9513786,2.260888206952252,2.1734699058920794,2.2590836961060066,0.7055971026420593,0.6977118253707886,0.7041391730308533,"[20, 20, 20, 0, 0, 0]"
1753691509.9595227,2.301582760182817,2.2110401073610535,2.299769599250836,0.7388316988945007,0.7300381064414978,0.737358570098877,"[20, 20, 20, 0, 0, 0]"
1753691509.9693632,2.342349245251682,2.2486223979649163,2.3405277892622665,0.7712171673774719,0.7615159153938293,0.769729495048523,"[20, 20, 20, 0, 0, 0]"
1753691509.983457,2.3831855556365418,2.2862145963350864,2.381356145293924,0.8036980628967285,0.7930545806884766,0.8021955490112305,"[20, 20, 20, 0, 0, 0]"
1753691509.9897885,2.4240896894914563,2.3238146292782274,2.4222526522400214,0.8387252688407898,0.8270238041877747,0.8372055292129517,"[20, 20, 20, 0, 0, 0]"
1753691509.9997494,2.4650597451158576,2.3614205264205235,2.4632153947486852,0.8727074861526489,0.8599536418914795,0.8711718320846558,"[20, 20, 20, 0, 0, 0]"
1753691510.0094645,2.5060939159813174,2.3990304150355395,2.504242552281877,0.9044036865234375,0.8906456232070923,0.9028541445732117,"[20, 20, 20, 0, 0, 0]"
1753691510.0196314,2.5471904876863936,2.436642514995127,2.54533239287,0.9377686381340027,0.9229801297187805,0.9362053275108337,"[20, 20, 20, 0, 0, 0]"
1753691510.0303667,2.588347829001389,2.4742551340784247,2.586483273137363,0.9748144149780273,0.9587666988372803,0.9732338190078735,"[20, 20, 20, 0, 0, 0]"
1753691510.0409126,2.6295643896609877,2.511866663568699,2.6276936319730275,1.0131264925003052,0.9957183599472046,1.0115277767181396,"[20, 20, 20, 0, 0, 0]"
1753691510.049616,2.6708386972330027,2.5494755740981905,2.6689619855236573,1.0493626594543457,1.0306364297866821,1.0477476119995117,"[20, 20, 20, 0, 0, 0]"
1753691510.0620558,2.712169353194173,2.587080411670284,2.7102869234134,1.082858920097351,1.0628881454467773,1.0812302827835083,"[20, 20, 20, 0, 0, 0]"
1753691510.0707228,2.753555031304052,2.624679793706014,2.7516671032149453,1.11782968044281,1.0965913534164429,1.1161878108978271,"[20, 20, 20, 0, 0, 0]"
1753691510.0796874,2.794994469324336,2.662272405514337,2.7931012517153118,1.154158592224121,1.1314932107925415,1.1525025367736816,"[20, 20, 20, 0, 0, 0]"
1753691510.0927954,2.8364864674614583,2.6998569968422355,2.8345881598994334,1.191244125366211,1.1670585870742798,1.1895737648010254,"[20, 20, 20, 0, 0, 0]"
1753691510.1003985,2.878029885516499,2.7374323785774095,2.8761266795717337,1.2308405637741089,1.2049708366394043,1.2291549444198608,"[20, 20, 20, 0, 0, 0]"
1753691510.1099756,2.9196236384382765,2.7749974197248437,2.917715721780841,1.2691621780395508,1.241557240486145,1.2674611806869507,"[20, 20, 20, 0, 0, 0]"
1753691510.124015,2.961266697876293,2.812551044459563,2.959354249614832,1.304518461227417,1.2753335237503052,1.3028051853179932,"[20, 20, 20, 0, 0, 0]"
1753691510.1338673,3.0029580905732023,2.8500922292189967,3.0010412745400896,1.3412156105041504,1.3104509115219116,1.3394908905029297,"[20, 20, 20, 0, 0, 0]"
1753691510.1398733,3.044696888985608,2.8876200001554806,3.0427758605699853,1.3815226554870605,1.3488733768463135,1.3797848224639893,"[20, 20, 20, 0, 0, 0]"
1753691510.1495168,3.0864822115060857,2.925133430603976,3.0845571191976275,1.4229055643081665,1.388248324394226,1.421154499053955,"[20, 20, 20, 0, 0, 0]"
1753691510.1602435,3.128313220834056,2.9626316386998726,3.1263842063982636,1.4642630815505981,1.427544355392456,1.4624993801116943,"[20, 20, 20, 0, 0, 0]"
1753691510.170666,3.170189122319261,3.00011378512858,3.1682563198770066,1.5029889345169067,1.4643057584762573,1.5012141466140747,"[20, 20, 20, 0, 0, 0]"
1753691510.1837354,3.212109161687718,3.037579070983412,3.2101726971572666,1.5386325120925903,1.4981114864349365,1.5368484258651733,"[20, 20, 20, 0, 0, 0]"
1753691510.1927242,3.254072622532096,3.0750267356951473,3.252132614146207,1.5737311840057373,1.5313578844070435,1.5719385147094727,"[20, 20, 20, 0, 0, 0]"
1753691510.2008975,3.296078826502313,3.1124560549968425,3.294135381259819,1.6116843223571777,1.5673173666000366,1.6098828315734863,"[20, 20, 20, 0, 0, 0]"
1753691510.209486,3.338127126918907,3.1498663391794266,3.336180346130367,1.6532601118087769,1.6065741777420044,1.6514486074447632,"[20, 20, 20, 0, 0, 0]"
1753691510.2194166,3.3802169063733367,3.1872569314022785,3.378266892540279,1.6938529014587402,1.6447514295578003,1.6920312643051147,"[20, 20, 20, 0, 0, 0]"
1753691510.2326612,3.4223475816936073,3.224627205924597,3.4203944323165136,1.7311327457427979,1.6798465251922607,1.7293031215667725,"[20, 20, 20, 0, 0, 0]"
1753691510.2397363,3.4645186038524525,3.2619765664272373,3.4625624024361974,1.7696006298065186,1.7161459922790527,1.767763614654541,"[20, 20, 20, 0, 0, 0]"
1753691510.250158,3.5067294478055446,3.299304444709946,3.504770272076972,1.8116968870162964,1.7556912899017334,1.8098515272140503,"[20, 20, 20, 0, 0, 0]"
1753691510.2636921,3.5489796110162133,3.3366102992994837,3.547017541280755,1.8527969121932983,1.7941272258758545,1.8509429693222046,"[20, 20, 20, 0, 0, 0]"
1753691510.2708118,3.591268617302127,3.3738936140195723,3.5893037345356285,1.8886562585830688,1.8276304006576538,1.8867954015731812,"[20, 20, 20, 0, 0, 0]"
1753691510.2797642,3.6335960180856595,3.4111538966768693,3.6316283970401813,1.9179083108901978,1.8550164699554443,1.9160434007644653,"[20, 20, 20, 0, 0, 0]"
1753691510.2910218,3.6759613882276576,3.4483906778607643,3.6739910964627462,1.9441086053848267,1.8795435428619385,1.9422407150268555,"[20, 20, 20, 0, 0, 0]"
1753691510.2996423,3.718364323972718,3.485603509780047,3.716391422730255,1.9711450338363647,1.9048205614089966,1.9692742824554443,"[20, 20, 20, 0, 0, 0]"
1753691510.3104465,3.760804441749116,3.522791965149384,3.7588289870826785,2.000195026397705,1.9319380521774292,1.9983209371566772,"[20, 20, 20, 0, 0, 0]"
1753691510.3196828,3.8032813772654275,3.5599556361508156,3.801303420919329,2.0312488079071045,1.9608839750289917,2.0293710231781006,"[20, 20, 20, 0, 0, 0]"
1753691510.3294766,3.845794784619254,3.5970941334440547,3.843814374737917,2.0640456676483154,1.991411566734314,2.062163829803467,"[20, 20, 20, 0, 0, 0]"
1753691510.34269,3.8883443371833,3.634207085178992,3.8863615154372115,2.100714921951294,2.0255441665649414,2.0988287925720215,"[20, 20, 20, 0, 0, 0]"
1753691510.349441,3.9309297230015092,3.6712941361845988,3.928944529081415,2.1415939331054688,2.0634753704071045,2.139702320098877,"[20, 20, 20, 0, 0, 0]"
1753691510.359508,3.9735506420207978,3.7083549472178756,3.9715631219023475,2.1818015575408936,2.1006112098693848,2.1799042224884033,"[20, 20, 20, 0, 0, 0]"
1753691510.37329,4.016206813065575,3.7453891939508046,4.01421701192496,2.221351146697998,2.137183666229248,2.2194485664367676,"[20, 20, 20, 0, 0, 0]"
1753691510.3793619,4.05889797006638,3.7823965662820513,4.056905931152993,2.263279676437378,2.1759181022644043,2.2613718509674072,"[20, 20, 20, 0, 0, 0]"
1753691510.390047,4.101623861052625,3.819376767639396,4.099629625110359,2.306079626083374,2.2154080867767334,2.3041670322418213,"[20, 20, 20, 0, 0, 0]"
1753691510.4023879,4.144384247416014,3.8563295142673875,4.1423878522304145,2.348862648010254,2.2548305988311768,2.34694504737854,"[20, 20, 20, 0, 0, 0]"
1753691510.4101028,4.18717890315867,3.893254534596184,4.185180383285303,2.391448497772217,2.294018030166626,2.389526128768921,"[20, 20, 20, 0, 0, 0]"
1753691510.4203591,4.230007614214296,3.930151568623926,4.228007000824519,2.4338326454162598,2.332965612411499,2.431905746459961,"[20, 20, 20, 0, 0, 0]"
1753691510.4348426,4.272870177788074,3.9670203673396314,4.270867498647548,2.476048231124878,2.3717029094696045,2.4741172790527344,"[20, 20, 20, 0, 0, 0]"
1753691510.4415705,4.315766402242957,4.003860692141497,4.3137616808197645,2.515615701675415,2.4079744815826416,2.513680934906006,"[20, 20, 20, 0, 0, 0]"
1753691510.4509032,4.358696105903328,4.040672314345175,4.356689361769444,2.5546152591705322,2.443673610687256,2.5526773929595947,"[20, 20, 20, 0, 0, 0]"
1753691510.4596095,4.401659116199621,4.077455014665412,4.399650366145544,2.5961711406707764,2.481642246246338,2.5942301750183105,"[20, 20, 20, 0, 0, 0]"
1753691510.4694567,4.444655265083021,4.114208582846883,4.442644532341675,2.6365222930908203,2.518325090408325,2.634577751159668,"[20, 20, 20, 0, 0, 0]"
1753691510.4810061,4.487684397251778,4.1509328169799256,4.485671703567738,2.6762681007385254,2.5545146465301514,2.6743204593658447,"[20, 20, 20, 0, 0, 0]"
1753691510.489445,4.5307463662377225,4.187627523150929,4.528731730819579,2.7184884548187256,2.592916965484619,2.7165374755859375,"[20, 20, 20, 0, 0, 0]"
1753691510.499437,4.573841028932244,4.2242925151986555,4.571824477375347,2.759434461593628,2.6299779415130615,2.7574801445007324,"[20, 20, 20, 0, 0, 0]"
1753691510.5112367,4.616968254386371,4.260927614077291,4.614949809438181,2.7971339225769043,2.6641733646392822,2.7951772212982178,"[20, 20, 20, 0, 0, 0]"
1753691510.5193875,4.66012792586176,4.297532647376485,4.658107593440149,2.8361518383026123,2.6997201442718506,2.8341927528381348,"[20, 20, 20, 0, 0, 0]"
1753691510.5294812,4.703319927412779,4.334107449378335,4.7012977083774095,2.8791844844818115,2.7386856079101562,2.877223014831543,"[20, 20, 20, 0, 0, 0]"
1753691510.5430648,4.746544148153149,4.370651860565479,4.74452004101549,2.9233956336975098,2.778618097305298,2.921431303024292,"[20, 20, 20, 0, 0, 0]"
