time,target_pos,actual_pos,z_force
15.299999999999718,-0.10000000000000003,-0.09999999403953552,-10.0
15.399999999999716,-0.10000000000000003,-0.09999999403953552,-10.0
15.499999999999714,-0.10000000000000003,-0.09999999403953552,-10.0
15.599999999999712,-0.10000000000000003,-0.09999999403953552,-10.0
15.69999999999971,-0.10000000000000003,-0.09999999403953552,-10.0
15.799999999999708,-0.10000000000000003,-0.09999999403953552,-10.0
15.899999999999705,-0.10000000000000003,-0.09999999403953552,-10.0
15.999999999999703,-0.10000000000000003,-0.09999999403953552,-10.0
16.099999999999717,-0.10000000000000003,-0.09999999403953552,-10.0
16.199999999999733,-0.10000000000000003,-0.09999999403953552,-10.0
16.29999999999975,-0.10000000000000003,-0.09999999403953552,-10.0
16.399999999999764,-0.10000000000000003,-0.09999999403953552,-10.0
16.49999999999978,-0.10000000000000003,-0.09999999403953552,-10.0
16.599999999999795,-0.10000000000000003,-0.09999999403953552,-10.0
16.69999999999981,-0.10000000000000003,-0.09999999403953552,-10.0
16.799999999999827,-0.10000000000000003,-0.09999999403953552,-10.0
16.899999999999842,-0.10000000000000003,-0.09999999403953552,-10.0
16.999999999999858,-0.10000000000000003,-0.09999999403953552,-10.0
17.099999999999874,-0.10000000000000003,-0.09999999403953552,-10.0
17.19999999999989,-0.10000000000000003,-0.09999999403953552,-10.0
17.299999999999905,-0.10000000000000003,-0.09999999403953552,-10.0
17.39999999999992,-0.10000000000000003,-0.09999999403953552,-10.0
17.499999999999936,-0.10000000000000003,-0.09999999403953552,-10.0
17.59999999999995,-0.10000000000000003,-0.09999999403953552,-10.0
17.699999999999967,-0.10000000000000003,-0.09999999403953552,-10.0
17.799999999999983,-0.10000000000000003,-0.09999999403953552,-10.0
17.9,-0.10000000000000003,-0.09999999403953552,-10.0
18.000000000000014,-0.10000000000000003,-0.09999999403953552,-10.0
18.10000000000003,-0.10000000000000003,-0.09999999403953552,-10.0
18.200000000000045,-0.10000000000000003,-0.09999999403953552,-10.0
18.30000000000006,-0.10000000000000003,-0.09999999403953552,-10.0
18.400000000000077,-0.10000000000000003,-0.09999999403953552,-10.0
18.500000000000092,-0.10000000000000003,-0.09999999403953552,-10.0
18.600000000000108,-0.10000000000000003,-0.09999999403953552,-10.0
18.700000000000124,-0.10000000000000003,-0.09999999403953552,-10.0
18.80000000000014,-0.10000000000000003,-0.09999999403953552,-10.0
18.900000000000155,-0.10000000000000003,-0.09999999403953552,-10.0
19.00000000000017,-0.10000000000000003,-0.09999999403953552,-10.0
19.100000000000186,-0.10000000000000003,-0.09999999403953552,-10.0
19.200000000000202,-0.10000000000000003,-0.09999999403953552,-10.0
19.300000000000217,-0.10000000000000003,-0.09999999403953552,-10.0
19.400000000000233,-0.10000000000000003,-0.09999999403953552,-10.0
19.50000000000025,-0.10000000000000003,-0.09999999403953552,-10.0
19.600000000000264,-0.10000000000000003,-0.09999999403953552,-10.0
19.70000000000028,-0.10000000000000003,-0.09999999403953552,-10.0
19.800000000000296,-0.10000000000000003,-0.09999999403953552,-10.0
19.90000000000031,-0.10000000000000003,-0.09999999403953552,-10.0
20.000000000000327,-0.10000000000000003,-0.09999999403953552,-10.0
20.100000000000342,-0.10000000000000003,-0.09999999403953552,-10.0
20.200000000000358,-0.10000000000000003,-0.09999999403953552,-10.0
20.300000000000374,-0.10000000000000003,-0.09999999403953552,-10.0
20.40000000000039,-0.10000000000000003,-0.09999999403953552,-10.0
20.500000000000405,-0.10000000000000003,-0.09999999403953552,-10.0
20.60000000000042,-0.10000000000000003,-0.09999999403953552,-10.0
20.700000000000436,-0.10000000000000003,-0.09999999403953552,-10.0
20.800000000000452,-0.10000000000000003,-0.09999999403953552,-10.0
20.900000000000468,-0.10000000000000003,-0.09999999403953552,-10.0
21.000000000000483,-0.10000000000000003,-0.09999999403953552,-10.0
21.1000000000005,-0.10000000000000003,-0.09999999403953552,-10.0
21.200000000000514,-0.10000000000000003,-0.09999999403953552,-10.0
21.30000000000053,-0.10000000000000003,-0.09999999403953552,-10.0
21.400000000000546,-0.10000000000000003,-0.09999999403953552,-10.0
21.50000000000056,-0.10000000000000003,-0.09999999403953552,-10.0
21.600000000000577,-0.10000000000000003,-0.09999999403953552,-10.0
21.700000000000593,-0.10000000000000003,-0.09999999403953552,-10.0
21.80000000000061,-0.10000000000000003,-0.09999999403953552,-10.0
21.900000000000624,-0.10000000000000003,-0.09999999403953552,-10.0
22.00000000000064,-0.10000000000000003,-0.09999999403953552,-10.0
22.100000000000655,-0.10000000000000003,-0.09999999403953552,-10.0
22.20000000000067,-0.10000000000000003,-0.09999999403953552,-10.0
22.300000000000686,-0.10000000000000003,-0.09999999403953552,-10.0
22.400000000000702,-0.10000000000000003,-0.09999999403953552,-10.0
22.500000000000718,-0.10000000000000003,-0.09999999403953552,-10.0
22.600000000000733,-0.10000000000000003,-0.09999999403953552,-10.0
22.70000000000075,-0.10000000000000003,-0.09999999403953552,-10.0
22.800000000000765,-0.10000000000000003,-0.09999999403953552,-10.0
22.90000000000078,-0.10000000000000003,-0.09999999403953552,-10.0
23.000000000000796,-0.10000000000000003,-0.09999999403953552,-10.0
23.10000000000081,-0.10000000000000003,-0.09999999403953552,-10.0
23.200000000000827,-0.10000000000000003,-0.09999999403953552,-10.0
23.300000000000843,-0.10000000000000003,-0.09999999403953552,-10.0
23.40000000000086,-0.10000000000000003,-0.09999999403953552,-10.0
23.500000000000874,-0.10000000000000003,-0.09999999403953552,-10.0
23.60000000000089,-0.10000000000000003,-0.09999999403953552,-10.0
23.700000000000905,-0.10000000000000003,-0.09999999403953552,-10.0
23.80000000000092,-0.10000000000000003,-0.09999999403953552,-10.0
23.900000000000936,-0.10000000000000003,-0.09999999403953552,-10.0
24.000000000000952,-0.10000000000000003,-0.09999999403953552,-10.0
24.100000000000968,-0.10000000000000003,-0.09999999403953552,-10.0
24.200000000000983,-0.10000000000000003,-0.09999999403953552,-10.0
24.300000000001,-0.10000000000000003,-0.09999999403953552,-10.0
24.400000000001015,-0.10000000000000003,-0.09999999403953552,-10.0
24.50000000000103,-0.10000000000000003,-0.09999999403953552,-10.0
24.600000000001046,-0.10000000000000003,-0.09999999403953552,-10.0
24.70000000000106,-0.10000000000000003,-0.09999999403953552,-10.0
24.800000000001077,-0.10000000000000003,-0.09999999403953552,-10.0
24.900000000001093,-0.10000000000000003,-0.09999999403953552,-10.0
25.00000000000111,-0.10000000000000003,-0.09999999403953552,-10.0
25.100000000001124,-0.10000000000000003,-0.09999999403953552,-10.0
25.20000000000114,-0.10000000000000003,-0.09999999403953552,-10.0
25.300000000001155,-0.10000000000000003,-0.09999999403953552,-10.0
25.40000000000117,-0.10000000000000003,-0.09999999403953552,-10.0
25.500000000001187,-0.10000000000000003,-0.09999999403953552,-10.0
25.600000000001202,-0.10000000000000003,-0.09999999403953552,-10.0
25.700000000001218,-0.10000000000000003,-0.09999999403953552,-10.0
25.800000000001234,-0.10000000000000003,-0.09999999403953552,-10.0
25.90000000000125,-0.10000000000000003,-0.09999999403953552,-10.0
26.000000000001265,-0.10000000000000003,-0.09999999403953552,-10.0
26.10000000000128,-0.10000000000000003,-0.09999999403953552,-10.0
26.200000000001296,-0.10000000000000003,-0.09999999403953552,-10.0
26.30000000000131,-0.10000000000000003,-0.09999999403953552,-10.0
26.400000000001327,-0.10000000000000003,-0.09999999403953552,-10.0
26.500000000001343,-0.10000000000000003,-0.09999999403953552,-10.0
26.60000000000136,-0.10000000000000003,-0.09999999403953552,-10.0
26.700000000001374,-0.10000000000000003,-0.09999999403953552,-10.0
26.80000000000139,-0.10000000000000003,-0.09999999403953552,-10.0
26.900000000001405,-0.10000000000000003,-0.09999999403953552,-10.0
27.00000000000142,-0.10000000000000003,-0.09999999403953552,-10.0
27.100000000001437,-0.10000000000000003,-0.09999999403953552,-10.0
27.200000000001452,-0.10000000000000003,-0.09999999403953552,-10.0
27.300000000001468,-0.10000000000000003,-0.09999999403953552,-10.0
27.400000000001484,-0.10000000000000003,-0.09999999403953552,-10.0
27.5000000000015,-0.10000000000000003,-0.09999999403953552,-10.0
27.600000000001515,-0.10000000000000003,-0.09999999403953552,-10.0
27.70000000000153,-0.10000000000000003,-0.09999999403953552,-10.0
27.800000000001546,-0.10000000000000003,-0.09999999403953552,-10.0
27.90000000000156,-0.10000000000000003,-0.09999999403953552,-10.0
28.000000000001577,-0.10000000000000003,-0.09999999403953552,-10.0
28.100000000001593,-0.10000000000000003,-0.09999999403953552,-10.0
28.20000000000161,-0.10000000000000003,-0.09999999403953552,-10.0
28.300000000001624,-0.10000000000000003,-0.09999999403953552,-10.0
28.40000000000164,-0.10000000000000003,-0.09999999403953552,-10.0
