timestamp,target_pos,current_pos,force
1744610725.134623,-0.14396915275086317,-0.04959304630756378,-10
1744610725.1489227,-0.14354990306326743,-0.05459202453494072,-10
1744610725.1677022,-0.14271611682941882,-0.05959177017211914,-10
1744610725.1794915,-0.14149685873896845,-0.06459170579910278,-10
1744610725.1962166,-0.1399235949656509,-0.0695916935801506,-10
1744610725.211373,-0.13802975843134274,-0.07459168881177902,-10
1744610725.2135062,-0.13585031613943654,-0.07959168404340744,-10
1744610725.2264998,-0.13342134280073129,-0.08459167927503586,-10
1744610725.2288597,-0.13077960470095398,-0.08959167450666428,-10
1744610725.2417884,-0.127962157459156,-0.0945916697382927,-10
1744610725.257297,-0.12500596100485636,-0.09959166496992111,-10
1744610725.258969,-0.12194751476322314,-0.10459166020154953,-10
1744610725.2728446,-0.11882251568603935,-0.10940156877040863,-10
1744610725.2887833,-0.11566554140585436,-0.11381148546934128,-10
1744610725.2901468,-0.11250976042562007,-0.11778772622346878,-10
1744610725.30418,-0.1093866708901413,-0.12130694836378098,-10
1744610725.3076217,-0.10632586912253505,-0.12435382604598999,-10
1744610725.3198764,-0.10335484875208377,-0.12691974639892578,-10
1744610725.3356817,-0.10049883091263422,-0.12902264297008514,-10
1744610725.3376231,-0.0977806256560308,-0.1307002454996109,-10
1744610725.3515441,-0.09522052440569724,-0.13196687400341034,-10
1744610725.3673346,-0.09283622297382338,-0.1328905075788498,-10
1744610725.3688192,-0.09064277438380498,-0.1335335224866867,-10
1744610725.383375,-0.08865257047944945,-0.13379158079624176,-10
1744610725.3986187,-0.0868753510655172,-0.13360440731048584,-10
1744610725.4004855,-0.0853182391116264,-0.13301631808280945,-10
1744610725.4143565,-0.08398580036431388,-0.13199010491371155,-10
1744610725.4177825,-0.08288012555072384,-0.1307218074798584,-10
1744610725.4304101,-0.08200093322230606,-0.12920057773590088,-10
1744610725.4462528,-0.08134569117808611,-0.12731023132801056,-10
1744610725.4477158,-0.0809097543242963,-0.12525536119937897,-10
1744610725.4612436,-0.08068651676995302,-0.12306970357894897,-10
1744610725.4765317,-0.08066757592562737,-0.12074406445026398,-10
1744610725.4784956,-0.08084290636426172,-0.1182737797498703,-10
1744610725.493024,-0.08120104121732175,-0.11554557085037231,-10
1744610725.5084405,-0.08172925891555555,-0.11280758678913116,-10
1744610725.50979,-0.0824137731397221,-0.11012907326221466,-10
1744610725.52412,-0.08323992392128311,-0.10731057822704315,-10
1744610725.5396237,-0.08419236792455324,-0.10457786917686462,-10
1744610725.5411665,-0.08525526604841434,-0.10198277235031128,-10
1744610725.5554807,-0.08641246660559823,-0.09935464709997177,-10
1744610725.5575383,-0.08764768246886695,-0.09687045961618423,-10
1744610725.5701177,-0.08894466071428356,-0.0945742204785347,-10
1744610725.5862176,-0.09028734344028651,-0.09241986274719238,-10
1744610725.5873876,-0.09166001859558644,-0.0904172882437706,-10
1744610725.6013622,-0.09304745980716551,-0.08851559460163116,-10
1744610725.617017,-0.09443505436009397,-0.08682139962911606,-10
1744610725.6182911,-0.09580891864177507,-0.08533938974142075,-10
1744610725.6325114,-0.09715600052295437,-0.0840306505560875,-10
1744610725.6473572,-0.09846416830484515,-0.0829230323433876,-10
1744610725.6489332,-0.09972228601459295,-0.08202922344207764,-10
1744610725.6633782,-0.10092027497870742,-0.0813479945063591,-10
1744610725.678789,-0.1020491617448291,-0.0808434784412384,-10
1744610725.6805313,-0.1031011125551964,-0.08053566515445709,-10
1744610725.6955326,-0.10406945469949337,-0.08040577173233032,-10
1744610725.6976628,-0.10494868518958056,-0.08040735125541687,-10
1744610725.7119908,-0.10573446730326759,-0.08062681555747986,-10
1744610725.727149,-0.10642361563823759,-0.08101944625377655,-10
1744610725.7293456,-0.10701407040007671,-0.08157481998205185,-10
1744610725.742928,-0.10750486171982311,-0.08234037458896637,-10
1744610725.7587616,-0.10789606485638396,-0.08317122608423233,-10
1744610725.760752,-0.10818874718755293,-0.08409271389245987,-10
1744610725.775372,-0.10838490793028792,-0.08518528938293457,-10
1744610725.7778773,-0.10848741155658329,-0.08629883080720901,-10
1744610725.790912,-0.10849991588599804,-0.08745766431093216,-10
1744610725.8069637,-0.10842679584008208,-0.08874500542879105,-10
1744610725.8088741,-0.1082730638380611,-0.09001421928405762,-10
1744610725.822272,-0.10804428779776055,-0.0912855789065361,-10
1744610725.838005,-0.10774650768149743,-0.09263737499713898,-10
1744610725.8400934,-0.10738615149423249,-0.09393847733736038,-10
1744610725.854028,-0.10696995160138847,-0.09520398825407028,-10
1744610725.8577886,-0.10650486218717277,-0.09644249081611633,-10
1744610725.8695998,-0.10599797862179612,-0.09764884412288666,-10
1744610725.885171,-0.10545645944847035,-0.09886151552200317,-10
1744610725.900725,-0.10488745163932615,-0.09998870640993118,-10
1744610725.9023058,-0.10429801970424592,-0.10103509575128555,-10
1744610725.9160242,-0.10369507916887723,-0.10204179584980011,-10
1744610725.9184744,-0.1030853348685882,-0.10295389592647552,-10
1744610725.9325054,-0.10247522443462774,-0.10377190262079239,-10
1744610725.9475183,-0.10187086727801903,-0.1045074313879013,-10
1744610725.9492044,-0.10127801930646056,-0.10515360534191132,-10
1744610725.9635134,-0.10070203354041542,-0.10571590811014175,-10
1744610725.9797688,-0.10014782672726837,-0.10618995130062103,-10
1744610725.9819436,-0.09961985198750599,-0.10656874626874924,-10
1744610725.9956164,-0.09912207746485667,-0.10684799402952194,-10
1744610725.9976845,-0.09865797089369126,-0.10705137252807617,-10
1744610726.0107484,-0.0982304899421472,-0.10716947168111801,-10
1744610726.0263104,-0.09784207813875886,-0.1072099506855011,-10
1744610726.0282304,-0.09749466614415236,-0.1071682795882225,-10
1744610726.0413048,-0.09718967808783467,-0.10702525824308395,-10
1744610726.056804,-0.0969280426534545,-0.10683675110340118,-10
1744610726.058273,-0.09671020856425881,-0.10662619024515152,-10
1744610726.0725098,-0.09653616409388031,-0.1063331589102745,-10
1744610726.0879905,-0.09640546020608193,-0.10597878694534302,-10
1744610726.0899076,-0.09631723691061264,-0.10557329654693604,-10
1744610726.103527,-0.0962702524108107,-0.10509366542100906,-10
1744610726.120197,-0.09626291461189075,-0.10460924357175827,-10
1744610726.1220822,-0.09629331455679789,-0.10411053150892258,-10
1744610726.1371105,-0.0963592613588917,-0.10356137156486511,-10
1744610726.138612,-0.0964583182072919,-0.10302449017763138,-10
1744610726.1519759,-0.09658783903119916,-0.1024915799498558,-10
1744610726.1671314,-0.09674500542359907,-0.10195969045162201,-10
1744610726.1684978,-0.09692686344214299,-0.10143043100833893,-10
1744610726.18274,-0.09713035992533829,-0.1008836179971695,-10
1744610726.198103,-0.09735237798512045,-0.10036865621805191,-10
1744610726.1996698,-0.09758977136206229,-0.09988182038068771,-10
1744610726.213756,-0.0978393973565364,-0.09939994663000107,-10
1744610726.2303586,-0.09809814807772146,-0.09895683079957962,-10
1744610726.2318025,-0.09836297978207005,-0.09855067729949951,-10
1744610726.2459242,-0.09863094010338051,-0.09816578775644302,-10
1744610726.2477198,-0.09889919300759165,-0.09782177954912186,-10
1744610726.2613785,-0.0991650413365163,-0.09751914441585541,-10
1744610726.276527,-0.09942594683562955,-0.09725004434585571,-10
1744610726.2786705,-0.09967954759143086,-0.09702027589082718,-10
1744610726.292268,-0.09992367283352778,-0.09683225303888321,-10
1744610726.3086884,-0.10015635508518458,-0.09668149799108505,-10
1744610726.3099694,-0.1003758396734067,-0.09657072275876999,-10
1744610726.3241436,-0.10058059163548365,-0.09650381654500961,-10
1744610726.3274565,-0.1007693000831019,-0.09646718949079514,-10
1744610726.3395429,-0.10094088010750824,-0.09646531939506531,-10
1744610726.3549743,-0.10109447232961917,-0.09650758653879166,-10
1744610726.3719258,-0.10122944021732837,-0.09657223522663116,-10
1744610726.3733382,-0.10134536530847882,-0.09666427969932556,-10
1744610726.387472,-0.10144204049198696,-0.09679695963859558,-10
1744610726.3890717,-0.10151946151139983,-0.09694334864616394,-10
1744610726.4030569,-0.10157781686472805,-0.09710849076509476,-10
1744610726.4182975,-0.10161747628174259,-0.0972914919257164,-10
1744610726.4199383,-0.10163897796508896,-0.09749288111925125,-10
1744610726.436934,-0.10164301478461713,-0.0977240651845932,-10
1744610726.4384024,-0.10163041961532271,-0.09795498102903366,-10
1744610726.4505157,-0.10160215000833979,-0.09818953275680542,-10
1744610726.4663959,-0.10155927238162261,-0.09844328463077545,-10
1744610726.4686005,-0.10150294591242508,-0.09868954122066498,-10
1744610726.4826214,-0.10143440630756316,-0.09893161058425903,-10
1744610726.4980903,-0.10135494961986871,-0.09917093813419342,-10
1744610726.4997308,-0.1012659162703603,-0.09940667450428009,-10
1744610726.5139225,-0.1011686754256237,-0.09964703023433685,-10
1744610726.5321257,-0.1010646098688677,-0.09987207502126694,-10
1744610726.5450013,-0.10095510149126082,-0.1000748872756958,-10
1744610726.5522168,-0.10084151751762167,-0.1002712994813919,-10
1744610726.5626526,-0.10072519756748827,-0.100458525121212,-10
1744610726.576622,-0.10060744163918665,-0.1006319597363472,-10
1744610726.5822437,-0.10048949909090825,-0.10079431533813477,-10
1744610726.5923233,-0.10037255867913468,-0.10093825310468674,-10
1744610726.6069934,-0.10025773970115845,-0.10106314718723297,-10
1744610726.6123857,-0.10014608427506945,-0.10117118060588837,-10
1744610726.6227753,-0.1000385507775342,-0.10126108676195145,-10
1744610726.638199,-0.09993600844710036,-0.10133260488510132,-10
1744610726.6421156,-0.09983923314871722,-0.10138843208551407,-10
1744610726.6536965,-0.09974890428376607,-0.10142691433429718,-10
1744610726.6625023,-0.0996656028192248,-0.1014455109834671,-10
1744610726.6722548,-0.09958981039971836,-0.10145152360200882,-10
1744610726.6839387,-0.09952190949719004,-0.10144291073083878,-10
1744610726.6996,-0.09946218454481626,-0.10141495615243912,-10
1744610726.7020323,-0.099410823994613,-0.10137810558080673,-10
1744610726.7160156,-0.09936792323197377,-0.10133682936429977,-10
1744610726.7223854,-0.09933348827514676,-0.10129310190677643,-10
1744610726.7324643,-0.09930744018340965,-0.10123994201421738,-10
1744610726.7482674,-0.09928962009442528,-0.10116976499557495,-10
1744610726.751935,-0.09927979480894589,-0.10109506547451019,-10
1744610726.7633834,-0.099277662839651,-0.10101381689310074,-10
1744610726.7791343,-0.09928286084042436,-0.10091912001371384,-10
1744610726.7826252,-0.09929497033275479,-0.10082381963729858,-10
1744610726.795138,-0.09931352464714116,-0.1007261872291565,-10
1744610726.8021164,-0.0993380159993368,-0.10061948746442795,-10
1744610726.8128176,-0.09936790262392928,-0.10051552206277847,-10
1744610726.826213,-0.09940261589105284,-0.10041291266679764,-10
1744610726.8323088,-0.09944156733590971,-0.10030559450387955,-10
1744610726.8423564,-0.09948415553516464,-0.10019847750663757,-10
1744610726.8572526,-0.09952977276910517,-0.1000947430729866,-10
1744610726.8624048,-0.09957781141365762,-0.09999983757734299,-10
1744610726.8731282,-0.09962767001184587,-0.09991476684808731,-10
1744610726.8887234,-0.09967875898000625,-0.09983210265636444,-10
1744610726.8923168,-0.09973050590995855,-0.09975302219390869,-10
1744610726.904476,-0.09978236043431365,-0.0996796041727066,-10
1744610726.9127529,-0.09983379862810786,-0.09961067885160446,-10
1744610726.9222014,-0.09988432692593127,-0.09954956918954849,-10
1744610726.937421,-0.09993348553960421,-0.09949658811092377,-10
1744610726.9420466,-0.09998085136719746,-0.09945067763328552,-10
1744610726.9525137,-0.10002604038973907,-0.0994122102856636,-10
1744610726.968322,-0.1000687095572562,-0.09938173741102219,-10
1744610726.9720328,-0.10010855817082492,-0.09935843199491501,-10
1744610726.9838948,-0.10014532877200696,-0.09934279322624207,-10
1744610726.9999716,-0.10017880755540982,-0.09933579713106155,-10
1744610727.0021186,-0.10020882432408844,-0.09933426231145859,-10
1744610727.015733,-0.10023525201109225,-0.0993390679359436,-10
1744610727.0221446,-0.10025800579363495,-0.09935230016708374,-10
1744610727.0323625,-0.10027704182911415,-0.09936939179897308,-10
1744610727.0465157,-0.10029235564452825,-0.09939130395650864,-10
1744610727.0522985,-0.10030398021272637,-0.09942077100276947,-10
1744610727.0625827,-0.10031198375038732,-0.09945239126682281,-10
1744610727.0773108,-0.10031646727366135,-0.09948712587356567,-10
1744610727.0822604,-0.10031756194803507,-0.09952487051486969,-10
1744610727.0927086,-0.10031542626920974,-0.09956569969654083,-10
1744610727.1082501,-0.10031024311163358,-0.0996117889881134,-10
1744610727.112547,-0.1003022166808199,-0.09965739399194717,-10
1744610727.123523,-0.1002915694047387,-0.09970324486494064,-10
1744610727.1324244,-0.10027853879841417,-0.0997522622346878,-10
1744610727.1422045,-0.10026337433442173,-0.0997994914650917,-10
1744610727.1541352,-0.1002463343502847,-0.0998455137014389,-10
1744610727.1778934,-0.10022768302185167,-0.09989288449287415,-10
1744610727.1917534,-0.10020768742962177,-0.0999375656247139,-10
1744610727.1942399,-0.10018661474270715,-0.09997991472482681,-10
1744610727.2040513,-0.10016472954271119,-0.10002032667398453,-10
1744610727.217377,-0.10014229130728791,-0.10005854815244675,-10
1744610727.2330918,-0.10011955207056292,-0.10009560734033585,-10
1744610727.248284,-0.10009675427496854,-0.10012922435998917,-10
1744610727.2496817,-0.10007412882640421,-0.10015939921140671,-10
1744610727.26359,-0.10005189336200404,-0.1001870185136795,-10
1744610727.2788448,-0.10003025073720385,-0.10021118074655533,-10
1744610727.2806342,-0.10000938773627163,-0.10023172944784164,-10
1744610727.2954874,-0.0999894740080233,-0.10024893283843994,-10
1744610727.2968233,-0.09997066122610715,-0.10026297718286514,-10
1744610727.3115299,-0.09995308247102574,-0.10027357935905457,-10
1744610727.3269315,-0.09993685182898815,-0.10028042644262314,-10
1744610727.3290124,-0.09992206420076255,-0.10028385370969772,-10
1744610727.3417263,-0.0999087953119406,-0.10028412938117981,-10
1744610727.3574793,-0.09989710191444036,-0.10028247535228729,-10
1744610727.35916,-0.09988702216767072,-0.10027939826250076,-10
1744610727.3742213,-0.09987857618656285,-0.10027524828910828,-10
1744610727.3898597,-0.09987176674264474,-0.10027006268501282,-10
1744610727.3917897,-0.0998665801034961,-0.100262850522995,-10
1744610727.4054506,-0.09986298699526992,-0.10025198012590408,-10
1744610727.4073608,-0.09986094367250235,-0.10023865103721619,-10
1744610727.420296,-0.09986039307914814,-0.10022471845149994,-10
1744610727.435907,-0.09986126608467016,-0.10020963102579117,-10
1744610727.4376278,-0.09986348277906938,-0.1001945212483406,-10
1744610727.4511356,-0.09986695381095795,-0.10017842799425125,-10
1744610727.4684649,-0.09987158175314251,-0.10015985369682312,-10
1744610727.4701712,-0.09987726248068642,-0.1001412570476532,-10
1744610727.484547,-0.09988388654704626,-0.10012232512235641,-10
1744610727.4862628,-0.09989134054461765,-0.10010301321744919,-10
1744610727.5009034,-0.09989950843686429,-0.10008339583873749,-10
1744610727.5165327,-0.09990827285012996,-0.10006268322467804,-10
1744610727.5181062,-0.09991751631423104,-0.10004293918609619,-10
1744610727.532133,-0.09992712244198476,-0.10002398490905762,-10
1744610727.5488014,-0.09993697703893095,-0.1000048816204071,-10
1744610727.5501897,-0.09994696913564052,-0.09998710453510284,-10
1744610727.5647647,-0.0999569919361582,-0.09997054934501648,-10
1744610727.5664105,-0.09996694367728842,-0.09995505213737488,-10
1744610727.5801642,-0.09997672839458925,-0.09994113445281982,-10
1744610727.5963411,-0.09998625659207915,-0.09992815554141998,-10
1744610727.612006,-0.09999544581377375,-0.09991626441478729,-10
1744610727.6138332,-0.10000422111624588,-0.09990575164556503,-10
1744610727.6276066,-0.10001251544243195,-0.09989657253026962,-10
1744610727.6338193,-0.1000202698978844,-0.09988884627819061,-10
1744610727.643706,-0.10002743393158538,-0.09988267719745636,-10
1744610727.6586008,-0.10003396542428546,-0.09987813234329224,-10
1744610727.6639013,-0.10003983068810768,-0.0998748391866684,-10
1744610727.6745512,-0.1000450043818577,-0.09987295418977737,-10
1744610727.6838434,-0.10004946934710165,-0.09987235069274902,-10
1744610727.6940439,-0.10005321637061239,-0.09987309575080872,-10
1744610727.7059305,-0.10005624387924146,-0.09987550228834152,-10
1744610727.7139025,-0.10005855757364666,-0.09987868368625641,-10
1744610727.7236037,-0.10006017000759515,-0.09988279640674591,-10
1744610727.7365913,-0.10006110011977026,-0.099888376891613,-10
1744610727.744084,-0.10006137272513892,-0.09989438205957413,-10
1744610727.7536585,-0.10006101797298775,-0.0999009981751442,-10
1744610727.7673206,-0.10006007077871426,-0.09990820288658142,-10
1744610727.7735765,-0.1000585702363673,-0.099916011095047,-10
1744610727.7839425,-0.10005655901877401,-0.09992486238479614,-10
1744610727.7982855,-0.10005408277187265,-0.09993362426757812,-10
1744610727.8035486,-0.10005118950959763,-0.09994187951087952,-10
1744610727.814708,-0.10004792901534038,-0.0999506488442421,-10
1744610727.830402,-0.1000443522556426,-0.09995967894792557,-10
1744610727.8335633,-0.10004051081137327,-0.09996872395277023,-10
1744610727.8453395,-0.10003645633120369,-0.09997806698083878,-10
1744610727.8536549,-0.10003224001173054,-0.09998688101768494,-10
1744610727.8638232,-0.10002791210811375,-0.0999952107667923,-10
1744610727.8769734,-0.10002352147859665,-0.10000316053628922,-10
1744610727.8958335,-0.10001911516576945,-0.10001067072153091,-10
1744610727.907409,-0.10001473801692591,-0.10001794248819351,-10
1744610727.9155192,-0.1000104323453553,-0.10002454370260239,-10
1744610727.9253376,-0.10000623763390966,-0.100030317902565,-10
1744610727.9387867,-0.1000021902816972,-0.10003557056188583,-10
1744610727.9459126,-0.09999832339427839,-0.10004029422998428,-10
1744610727.9553995,-0.09999466661728773,-0.100044384598732,-10
1744610727.9654207,-0.09999124601297374,-0.10004782676696777,-10
1744610727.9754276,-0.0999880839787457,-0.1000506579875946,-10
1744610727.98695,-0.09998519920644161,-0.10005280375480652,-10
1744610727.9957092,-0.09998260668068831,-0.10005434602499008,-10
1744610728.0054274,-0.09998031771441579,-0.10005538165569305,-10
1744610728.018081,-0.09997834001931274,-0.10005570203065872,-10
1744610728.025277,-0.09997667780877172,-0.10005544126033783,-10
1744610728.0370977,-0.09997533193067003,-0.10005481541156769,-10
1744610728.0495102,-0.09997430002716672,-0.10005351155996323,-10
1744610728.0560114,-0.09997357671856691,-0.10005169361829758,-10
1744610728.0656774,-0.09997315380821142,-0.10004942864179611,-10
1744610728.075304,-0.0999730205052916,-0.1000465452671051,-10
1744610728.0859473,-0.09997316366246485,-0.10004352778196335,-10
1744610728.095957,-0.0999735680251548,-0.10004056245088577,-10
1744610728.1053286,-0.09997421648945869,-0.10003770142793655,-10
1744610728.1155236,-0.0999750903656528,-0.10003494471311569,-10
1744610728.1267946,-0.09997616964438068,-0.10003200173377991,-10
1744610728.1354096,-0.09997743326272836,-0.10002882033586502,-10
1744610728.1461122,-0.09997885936753137,-0.10002541542053223,-10
1744610728.1594038,-0.09998042557341892,-0.1000218316912651,-10
1744610728.1655498,-0.0999821092132779,-0.10001815110445023,-10
1744610728.1756213,-0.09998388757901115,-0.10001441836357117,-10
1744610728.1856532,-0.09998573815066764,-0.10001067817211151,-10
1744610728.1956286,-0.09998763881223462,-0.10000697523355484,-10
1744610728.2068787,-0.0999895680526009,-0.10000336915254593,-10
1744610728.2155082,-0.09999150515042285,-0.09999986737966537,-10
1744610728.2253942,-0.09999343034184949,-0.09999652951955795,-10
1744610728.2395616,-0.09999532497028629,-0.09999337047338486,-10
1744610728.2456598,-0.0999971716175984,-0.09999043494462967,-10
1744610728.2553792,-0.09999895421636891,-0.09998772293329239,-10
1744610728.2655022,-0.10000065814303721,-0.09998524934053421,-10
1744610728.2754817,-0.10000227029194173,-0.09998304396867752,-10
1744610728.2863383,-0.1000037791304816,-0.09998111426830292,-10
1744610728.2955232,-0.10000517473578965,-0.0999794602394104,-10
1744610728.3054385,-0.10000644881347441,-0.09997808933258057,-10
1744610728.3172283,-0.1000075946991402,-0.09997700154781342,-10
1744610728.325403,-0.10000860734353129,-0.09997620433568954,-10
1744610728.3353884,-0.10000948328226751,-0.09997568279504776,-10
1744610728.3482492,-0.10001022059124424,-0.09997541457414627,-10
1744610728.3553123,-0.1000108188288597,-0.09997541457414627,-10
1744610728.3657377,-0.1000112789663058,-0.09997564554214478,-10
1744610728.3799958,-0.10001160330721652,-0.09997611492872238,-10
1744610728.3854403,-0.10001179539800954,-0.0999767929315567,-10
1744610728.3956487,-0.10001185993028282,-0.09997767955064774,-10
1744610728.4053855,-0.1000118026366396,-0.0999787375330925,-10
1744610728.4154744,-0.10001163018131215,-0.0999799519777298,-10
1744610728.4264338,-0.10001135004693795,-0.09998130053281784,-10
1744610728.4356682,-0.10001097041881309,-0.09998278319835663,-10
1744610728.4456189,-0.10001050006790632,-0.09998434782028198,-10
1744610728.4582305,-0.10000994823386584,-0.0999860018491745,-10
1744610728.4655507,-0.10000932450918873,-0.0999877005815506,-10
1744610728.4754267,-0.10000863872565358,-0.09998945146799088,-10
1744610728.4894025,-0.10000790084403866,-0.09999120980501175,-10
1744610728.5049262,-0.10000712084806408,-0.09999296814203262,-10
1744610728.5208333,-0.10000630864340761,-0.0999947115778923,-10
1744610728.5222695,-0.10000547396254987,-0.0999964103102684,-10
1744610728.5363057,-0.10000462627610952,-0.09999807178974152,-10
1744610728.5382602,-0.1000037747112301,-0.09999966621398926,-10
1744610728.5516531,-0.10000292797748235,-0.10000118613243103,-10
1744610728.5682075,-0.10000209430064716,-0.10000261664390564,-10
1744610728.5695968,-0.10000128136464725,-0.10000394284725189,-10
1744610728.58411,-0.10000049626180088,-0.10000516474246979,-10
1744610728.6004465,-0.09999974545147881,-0.10000628232955933,-10
1744610728.602092,-0.09999903472715806,-0.10000727325677872,-10
1744610728.616798,-0.09999836919178176,-0.10000813752412796,-10
1744610728.6183672,-0.09999775324125647,-0.10000888258218765,-10
1744610728.6328893,-0.09999719055584487,-0.10000951588153839,-10
1744610728.648678,-0.0999966840991454,-0.10001000761985779,-10
1744610728.6501029,-0.09999623612428946,-0.10001037269830704,-10
1744610728.6637018,-0.09999584818693341,-0.10001061856746674,-10
1744610728.665522,-0.09999552116457583,-0.10001074522733688,-10
1744610728.6795447,-0.09999525528169037,-0.10001075267791748,-10
1744610728.6950784,-0.09999505014013228,-0.10001066327095032,-10
1744610728.7106006,-0.09999490475425078,-0.1000104695558548,-10
1744610728.712667,-0.09999481759012084,-0.10001017898321152,-10
1744610728.7258537,-0.0999947866082962,-0.10000984370708466,-10
1744610728.7279084,-0.09999480930947982,-0.1000094935297966,-10
1744610728.741166,-0.09999488278250947,-0.100009024143219,-10
1744610728.7580397,-0.09999500375406253,-0.10000848025083542,-10
1744610728.759436,-0.09999516863949733,-0.10000786185264587,-10
1744610728.7735174,-0.0999953735942654,-0.10000716149806976,-10
1744610728.7892656,-0.09999561456535241,-0.10000644624233246,-10
1744610728.7911384,-0.09999588734223155,-0.10000570863485336,-10
1744610728.8045921,-0.09999618760684442,-0.10000496357679367,-10
1744610728.8062994,-0.0999965109821582,-0.10000425577163696,-10
1744610728.8197234,-0.09999685307888471,-0.10000350326299667,-10
1744610728.836549,-0.09999720953998605,-0.10000273585319519,-10
1744610728.8519602,-0.09999757608263246,-0.1000019758939743,-10
1744610728.853245,-0.09999794853732022,-0.10000120103359222,-10
1744610728.8676105,-0.0999983228839004,-0.10000047087669373,-10
1744610728.8689733,-0.09999869528431256,-0.0999997928738594,-10
1744610728.8823876,-0.09999906211186099,-0.09999912232160568,-10
1744610728.8977308,-0.09999941997691339,-0.09999848902225494,-10
1744610728.899477,-0.09999976574894404,-0.09999790787696838,-10
1744610728.9134824,-0.1000000965748837,-0.09999740123748779,-10
1744610728.9299715,-0.10000040989377755,-0.09999694675207138,-10
1744610728.931972,-0.10000070344778893,-0.09999655187129974,-10
1744610728.945381,-0.10000097528962185,-0.09999620169401169,-10
1744610728.9469235,-0.1000012237864669,-0.09999591112136841,-10
1744610728.9614797,-0.10000144762060505,-0.0999956801533699,-10
1744610728.9775136,-0.10000164578683023,-0.09999549388885498,-10
1744610728.979487,-0.10000181758687585,-0.09999535232782364,-10
1744610728.993243,-0.10000196262105042,-0.09999529272317886,-10
1744610729.0085614,-0.10000208077730577,-0.09999526292085648,-10
1744610729.0106587,-0.10000217221797529,-0.09999528527259827,-10
1744610729.0239985,-0.10000223736443159,-0.09999533742666245,-10
1744610729.0257099,-0.10000227687992075,-0.0999954417347908,-10
1744610729.0397503,-0.10000229165083624,-0.09999561309814453,-10
1744610729.0555177,-0.10000228276669759,-0.09999580681324005,-10
1744610729.0717409,-0.1000022514990989,-0.09999600052833557,-10
1744610729.0734768,-0.10000219927988917,-0.09999623149633408,-10
1744610729.0875528,-0.10000212767884102,-0.09999649226665497,-10
1744610729.089019,-0.10000203838105687,-0.09999679028987885,-10
1744610729.1024897,-0.10000193316435135,-0.09999711811542511,-10
1744610729.1183596,-0.10000181387683761,-0.09999746084213257,-10
1744610729.1203375,-0.10000168241493118,-0.09999778121709824,-10
1744610729.1348603,-0.10000154070197076,-0.09999813139438629,-10
1744610729.136414,-0.10000139066763865,-0.09999848157167435,-10
1744610729.150607,-0.10000123422834675,-0.09999881684780121,-10
1744610729.1654496,-0.10000107326873599,-0.09999914467334747,-10
1744610729.167331,-0.1000009096244184,-0.09999945759773254,-10
1744610729.180824,-0.10000074506607251,-0.09999978542327881,-10
1744610729.1963325,-0.1000005812849832,-0.10000009089708328,-10
1744610729.19771,-0.1000004198800985,-0.10000037401914597,-10
1744610729.2118018,-0.10000026234665706,-0.10000065714120865,-10
1744610729.2281358,-0.10000011006642112,-0.10000089555978775,-10
1744610729.2295797,-0.09999996429953277,-0.10000111907720566,-10
1744610729.243644,-0.09999982617799351,-0.10000131279230118,-10
1744610729.263273,-0.09999969670075128,-0.1000014916062355,-10
1744610729.2756512,-0.09999957673036364,-0.10000165551900864,-10
1744610729.283065,-0.09999946699119175,-0.10000178962945938,-10
